539745;0.885383390830135
216252;0.859779930080662
359303;0.859644719905379
586607;0.852564943770805
406376;0.843513401299465
590068;0.843342576469998
320756;0.842290890148005
553110;0.840991433771511
371470;0.840892367123171
414487;0.826188573375907
523815;0.822411273295587
270625;0.814564287577227
589913;0.814167057992312
394332;0.813076746156218
222969;0.810433608006458
316084;0.804900902378815
394580;0.803924746729044
308153;0.801909134730934
312037;0.801125908501475
409733;0.797987304885968
596362;0.797212057536112
239878;0.796561961167529
541182;0.795527363255215
588301;0.794760303794812
344746;0.794399875985868
565420;0.794084063301306
331128;0.793593802738428
331380;0.79218321260223
359611;0.789674607565374
596046;0.786776354121533
349311;0.783538152153321
422514;0.782690006912594
341023;0.782583711394599
269601;0.782275706734907
377459;0.782081129016135
521262;0.779345615701498
557016;0.77884610568328
230050;0.776853747805214
296417;0.776835218695064
298289;0.776045424459608
533498;0.773399485237602
303910;0.773153186233441
375661;0.772898639298229
541959;0.771897142639506
404735;0.771195017215657
348462;0.770893046871074
306024;0.770418262087072
287038;0.770103489108197
396953;0.770077583664042
456318;0.768785540058304
330964;0.767838387778516
607003;0.767743623196977
369155;0.766768012994887
361564;0.766230589745628
242577;0.765283398106197
396061;0.763669100878687
396980;0.7612757326297
431926;0.761240363480183
216225;0.761101302092039
450169;0.759390973306111
580947;0.759304272419548
356950;0.758810437615175
600659;0.758478763127018
418115;0.758232329702453
377733;0.755136569736679
239940;0.755095835098252
602637;0.75475954059639
366695;0.753204843803725
333151;0.750966154819564
491306;0.750442193124916
372435;0.750274247395427
369632;0.749684785676293
530705;0.749460176555469
373910;0.749315520637099
306897;0.749243293382257
272348;0.748481470039301
266735;0.747783190126201
599595;0.744976993830781
233;0.74226976354385
339812;0.741783481899317
216416;0.741555825818705
353107;0.741330908493979
380668;0.741091935704196
525451;0.740902693561362
380527;0.740738980428332
246069;0.739861652307406
522855;0.739618244985282
343986;0.739219840556048
399816;0.73821420970849
527348;0.737893052554542
450622;0.736392586690407
291386;0.735021091250031
279022;0.734189216994168
309395;0.734148542009581
596731;0.732984551167415
289316;0.732777265907049
281456;0.732659851221719
527673;0.731341446396456
391753;0.730703584578713
593863;0.730012723173221
584539;0.729789752182909
528957;0.729181555089518
318066;0.728782072852842
338366;0.728444650186174
252622;0.727541460709216
416016;0.726880059893067
338353;0.726051604792815
515094;0.724452918237253
381401;0.723205528791541
396386;0.722900695577516
397709;0.722548860612294
396049;0.722267621951944
297012;0.721314404194567
394668;0.720851266213425
272233;0.720519869136498
369167;0.719291727268726
263270;0.71923750211653
420826;0.717777460379553
368305;0.71775542399241
371674;0.717705380519876
222402;0.716708544746409
317881;0.716669664724814
316788;0.71584205080836
251453;0.714735110305287
536605;0.714390643446428
579991;0.713863468500946
339468;0.713850016604915
371558;0.712396319909832
313334;0.712363484138323
234310;0.711884867930937
519508;0.711707720816815
330398;0.710825768149133
451590;0.709797916611781
234875;0.709397690649522
469257;0.708892019678672
342192;0.707409369419567
602710;0.706004201695219
215956;0.705946526639756
479209;0.705580472651799
409906;0.705554586733474
298316;0.703429229339422
361365;0.703164694855377
249289;0.70272262809883
366607;0.702447621131255
323534;0.702429883457614
379607;0.70226506081853
295822;0.700684248724066
587834;0.699681752925778
585166;0.698201085536092
242719;0.698012306492433
575195;0.697953557550182
321256;0.697867211293404
548293;0.696700439781115
502346;0.696360915060587
545887;0.695979187983658
314355;0.695484258014614
306627;0.694505272948502
302386;0.69443780043072
530758;0.69401152640987
421351;0.693746586650666
523111;0.693696449433862
402708;0.693098061569832
379179;0.692992704512175
377401;0.692775764690326
265044;0.692704749502138
273480;0.692135411100179
221859;0.691065014960686
240922;0.690644826290003
314138;0.690628124061468
268607;0.690486264363761
267884;0.690372469576688
248975;0.68869951473358
